Jawa Barat,3/21/2021,11.45,0.46,5313.17,64.59
Kalimantan Timur,2/18/2021,145.54,3.1,14308.92,338.38
Jawa Timur,2/14/2021,12.75,0.91,3022.45,214.36
Banten,3/5/2021,48.03,0.65,2815.51,84.31
Jawa Barat,10/19/2020,11.4,0.46,680.83,12.91
Banten,7/9/2021,47.94,0.37,5753.3,135.88
Sumatera Barat,4/21/2021,93.13,1.45,6326.23,137.88
Riau,5/13/2021,84.46,2.3,8406.18,212.38
Jawa Barat,10/23/2020,11.36,0.24,732.6,14.46
DKI Jakarta,8/18/2020,47.3,1.75,2808.65,94.23
Riau,5/21/2021,84.29,2.8,8829.13,231.8
Kalimantan Timur,3/4/2021,144.14,1.41,16046.72,378.64
Kalimantan Timur,1/8/2021,144.14,2.25,8368.07,224.93
Jawa Barat,9/23/2020,11.34,0.31,411.02,7.59
Sulawesi Selatan,7/9/2021,54.21,0.74,7137.03,108.31
Sulawesi Selatan,1/4/2021,54.1,0.21,3531.39,64.6
Jawa Tengah,10/22/2020,14.02,0.3,926.02,53.76
Bali,2/5/2021,120.49,2.13,6569.71,168.64
Jawa Barat,10/6/2020,11.25,0.38,550.69,11.31
Riau,6/5/2021,83.47,3.13,10308.85,273.95
Kalimantan Timur,1/13/2021,142.73,0.84,8891.41,234.22
Riau,7/2/2021,83.3,1.65,11761.25,321.36
Sulawesi Selatan,2/23/2021,53.68,0,5804.04,87.52
Riau,7/9/2021,82.98,2.63,12330.88,332.39
Bali,7/7/2021,119.54,1.9,12529.85,380.68
Banten,7/8/2021,46.91,0.47,5705.36,135.51
Riau,5/28/2021,82.81,3.13,9584.79,251.72
Jawa Barat,10/17/2020,11.14,0,664.75,12.44
Sumatera Barat,7/3/2021,90.77,1.27,9546.78,218.87
Kalimantan Timur,2/7/2021,141.04,3.1,12827.01,307.42
DKI Jakarta,7/27/2020,46.19,0.92,1802.11,71.64
Sulawesi Selatan,7/8/2021,53.04,1.06,7082.83,107.56
Sumatera Barat,10/16/2020,90.59,0.72,1856.96,34.97
Jawa Barat,10/5/2020,11.07,0.33,539.44,10.94
Jawa Timur,6/15/2021,12.33,0.99,3951.7,290.94
Jawa Barat,10/9/2020,11.05,0.04,591.46,11.74
Kalimantan Timur,2/10/2021,140.2,3.66,13218.88,316.42
Jawa Tengah,3/31/2021,13.67,0.27,4647.47,205.01
Jawa Tengah,3/12/2021,13.67,0.88,4426.02,193.54
Jawa Tengah,4/5/2021,13.64,1.4,4698.73,208.42
Kalimantan Timur,1/21/2021,139.63,3.1,9985.39,257.31
Indonesia,5/18/2020,1.87,0.16,67.91,4.49
Sulawesi Selatan,2/6/2021,52.51,0.32,5323.71,80.3
Banten,6/28/2021,46.07,0.65,5233.64,127.68
Bali,1/20/2021,117.17,1.66,5282.28,143.02
Jawa Barat,5/9/2021,10.89,0.18,6455.1,85.8
Jawa Barat,9/28/2020,10.89,0.02,473.9,8.57
Indonesia,5/15/2020,1.85,0.12,62.21,4.06
Kalimantan Timur,6/30/2021,137.66,3.1,21742.92,517.99
Sulawesi Selatan,12/20/2020,51.87,0.53,2732.82,58.56
Indonesia,5/17/2020,1.84,0.22,66.04,4.33
Jawa Timur,9/18/2020,12.06,0.57,978.9,82.24
Nusa Tenggara Timur,7/2/2021,90,0.55,3557.73,86.12
DKI Jakarta,4/6/2021,44.9,0.37,35724.4,588.87
Banten,6/30/2021,45.33,1.59,5327.55,130.1
Jawa Tengah,5/22/2021,13.36,0.85,5316.95,252.34
Indonesia,5/19/2020,1.83,0.11,69.75,4.6
Sulawesi Selatan,7/7/2021,51.45,0.85,7029.79,106.5
Kalimantan Timur,2/26/2021,136.54,1.97,15382.9,365.69
Banten,3/12/2021,45.14,0.56,2944.87,86.17
Jawa Tengah,2/21/2021,13.31,0.33,4070.25,168.9
Indonesia,5/12/2020,1.83,0.06,55.62,3.8
Indonesia,5/5/2020,1.83,0.03,45.52,3.29
Riau,5/4/2021,79.52,1.15,7583.18,187.85
Bali,1/21/2021,114.56,0.95,5396.84,143.97
Jawa Tengah,11/18/2020,13.28,0.49,1318.39,65.72
Kalimantan Timur,6/29/2021,135.69,3.66,21605.26,514.89
Jawa Barat,11/3/2020,10.67,0.11,827.79,16.41
Kepulauan Riau,6/29/2021,248.78,9.33,13218.1,279.88
Jawa Tengah,5/13/2021,13.17,0.03,5204.7,243.37
Riau,4/28/2021,78.86,1.81,7108.38,174.68
Kalimantan Timur,1/7/2021,134.85,1.97,8223.94,222.68
Sulawesi Selatan,12/31/2020,50.81,0.11,3293.24,63.01
Jawa Barat,11/8/2020,10.61,0.02,887.73,16.98
Jawa Tengah,11/7/2020,13.17,0.74,1100.26,60.14
Indonesia,5/25/2020,1.81,0.07,85.79,5.25
Daerah Istimewa Yogyakarta,1/22/2021,131.64,1.38,5159.99,116.22
Riau,4/23/2021,78.53,1.81,6729.56,165.95
Jawa Barat,11/7/2020,10.56,0,877.12,16.96
Jawa Barat,3/27/2021,10.54,2.26,5452.7,69.26
Jawa Tengah,2/14/2021,13.09,1.95,3904.82,164.59
Riau,5/31/2021,77.87,4.28,9889.53,261.27
Jawa Tengah,3/3/2021,13.01,0.74,4281.26,186.42
Jawa Timur,2/16/2021,11.69,0.4,3044.81,215.64
Daerah Istimewa Yogyakarta,1/23/2021,130.27,2.2,5290.26,118.42
DKI Jakarta,8/3/2020,43.52,1.48,2085.16,80.03
Jawa Timur,8/16/2020,11.64,0.57,683.47,58.94
Kalimantan Timur,6/27/2021,132.31,2.53,21362.03,508.98
Jawa Tengah,11/22/2020,12.92,0.52,1373.53,67.1
Jawa Barat,10/20/2020,10.41,0.44,691.23,13.35
Jawa Tengah,10/15/2020,12.92,0.74,847.57,51.73
Kepulauan Riau,7/2/2021,243.08,7.77,13885.15,292.84
Sumatera Barat,6/5/2021,84.61,1.45,8265.08,184.99
Indonesia,6/1/2020,1.76,0.11,101.59,6.19
Daerah Istimewa Yogyakarta,6/13/2021,128.34,2.2,13426.27,351.14
Jawa Tengah,11/20/2020,12.81,0.19,1342.62,66.14
Jawa Timur,5/23/2020,11.49,0.52,89.58,11.83
Riau,7/4/2021,76.23,0.99,11911.07,323.67
Kalimantan Timur,1/19/2021,130.34,2.53,9692.89,251.11
Sulawesi Selatan,1/6/2021,49.11,0.42,3648.29,65.66
Banten,6/22/2021,43.09,0.37,4986.96,123.11
Jawa Timur,12/2/2020,11.41,0.57,1551.4,125.32
DKI Jakarta,8/11/2020,42.6,1.11,2454.51,87.77
DKI Jakarta,7/23/2020,42.6,0.18,1659.48,69.98
Nusa Tenggara Timur,7/5/2021,85.19,1.11,3776.53,87.96
Riau,4/21/2021,75.73,0.66,6582.05,162.16
DKI Jakarta,4/20/2021,42.41,1.29,36925.93,601.78
Jawa Tengah,11/1/2020,12.65,0.27,1026.1,57.2
Kepulauan Riau,6/24/2021,237.9,1.04,12153,245.15
Kalimantan Timur,1/28/2021,129.22,1.69,11032.06,273.07
Jawa Barat,10/29/2020,10.14,0,787.86,15.9
Jawa Timur,8/30/2020,11.31,0.84,814.32,68.7
Banten,7/6/2021,42.62,0.56,5601.37,133.83
Jawa Barat,9/19/2020,10.12,0,361.77,6.89
Kepulauan Riau,7/8/2021,236.34,2.59,15503.27,325.49
Kepulauan Riau,5/29/2021,236.34,4.15,8485.54,172.07
Daerah Istimewa Yogyakarta,1/21/2021,125.58,2.48,5028.35,114.84
Sumatera Barat,7/2/2021,82.44,1.27,9456,217.6
Daerah Istimewa Yogyakarta,6/10/2021,125.31,2.48,13063.01,343.71
Kalimantan Timur,1/17/2021,128.09,3.66,9462.89,246.33
Riau,5/9/2021,74.74,4.28,8048.27,201.84
Bali,2/9/2021,107.44,1.42,6875.91,177.17
Sumatera Barat,6/30/2021,81.9,1.27,9274.09,215.07
Riau,6/1/2021,74.41,2.14,9963.95,263.41
Kalimantan Timur,2/17/2021,127.25,2.82,14163.37,335.29
Jawa Tengah,11/3/2020,12.43,0.69,1045.34,58.24
Nusa Tenggara Barat,5/28/2021,85.57,0.19,2201.41,80.45
Jawa Tengah,10/13/2020,12.4,0.27,826.78,50.71
Jawa Timur,8/21/2020,11.14,0.96,727.59,62.45
Sulawesi Selatan,12/16/2020,47.52,0.21,2547.82,56.96
Riau,7/3/2021,73.59,1.32,11834.84,322.68
Jawa Timur,2/9/2021,11.04,0.62,2935.77,208.73
Jawa Timur,2/21/2021,11.02,0.64,3113.49,218.48
Jawa Timur,2/27/2021,10.99,0.49,3190.17,223.08
Jawa Tengah,10/16/2020,12.21,0.25,859.78,51.97
Jawa Barat,10/14/2020,9.83,0.27,630.92,12.24
Sumatera Barat,5/12/2021,80.26,1.63,7250.45,159.08
Kalimantan Timur,2/2/2021,124.71,2.25,11830.16,287.15
Jawa Timur,11/28/2020,10.92,0.79,1510.31,120.9
Jawa Timur,6/11/2021,10.89,0.86,3910.25,287.8
Jawa Barat,10/26/2020,9.76,0.31,759.96,15.43
Banten,3/22/2021,41.04,0,3267.84,88.04
Jawa Tengah,10/20/2020,12.1,0.55,901.71,53.1
DKI Jakarta,8/9/2020,40.57,0.55,2371.99,86.48
Jawa Barat,10/24/2020,9.72,0.42,742.32,14.88
Daerah Istimewa Yogyakarta,6/15/2021,120.63,4.68,13664.77,357.2
Riau,6/10/2021,72.11,1.81,10642.4,285.31
Kalimantan Timur,3/11/2021,123.3,2.53,16659.3,392.72
Jawa Tengah,3/25/2021,12.02,0.49,4591.37,202.76
Kalimantan Timur,3/1/2021,123.02,2.82,15717.34,371.88
Daerah Istimewa Yogyakarta,6/12/2021,120.08,2.75,13297.93,348.94
Indonesia,4/24/2020,1.64,0.16,30.96,2.6
Sumatera Barat,7/4/2021,78.82,1.45,9625.59,220.32
Kepulauan Riau,6/27/2021,225.46,7.77,12798.8,262.78
Sumatera Barat,10/17/2020,78.82,0.54,1935.77,35.51
Jawa Barat,9/27/2020,9.63,0.04,463.01,8.55
Jawa Tengah,9/24/2020,11.96,0.69,650.78,46.12
Jawa Timur,2/22/2021,10.72,1.09,3124.21,219.57
DKI Jakarta,8/10/2020,39.92,0.18,2411.92,86.67
Indonesia,5/1/2020,1.63,0.03,39.79,3.02
Jawa Timur,2/15/2021,10.67,0.89,3033.13,215.25
Kalimantan Timur,1/24/2021,121.62,1.97,10441.72,264.91
DKI Jakarta,7/21/2020,39.83,0.74,1581.21,69.33
Kalimantan Timur,2/23/2021,121.33,1.97,15016.08,356.68
Jawa Barat,9/30/2020,9.54,0.33,490.44,9.23
Jawa Timur,5/21/2020,10.65,0.35,74.26,11.09
Jawa Timur,3/3/2021,10.62,0.62,3227.4,225.38
DKI Jakarta,7/31/2020,39.65,1.29,1972.96,77.45
Kalimantan Timur,7/5/2021,120.49,5.35,22599.85,538.54
Kalimantan Timur,6/26/2021,120.49,1.69,21229.71,506.45
Daerah Istimewa Yogyakarta,6/14/2021,117.87,1.38,13544.15,352.52
Daerah Istimewa Yogyakarta,1/27/2021,117.6,4.13,5640.57,130.82
Jawa Barat,10/16/2020,9.43,0,653.61,12.44
Jawa Timur,6/10/2021,10.5,0.79,3899.35,286.94
Jawa Timur,9/8/2020,10.5,0.67,890.14,75.17
Bali,7/6/2021,100.57,1.19,12410.31,378.78
Riau,7/5/2021,69.8,1.81,11980.87,325.48
Jawa Timur,8/28/2020,10.47,0.79,787.79,67.24
Sulawesi Selatan,2/25/2021,44.87,0.32,5890.07,88.15
Kalimantan Timur,2/24/2021,119.08,4.22,15135.17,360.9
Jawa Barat,9/20/2020,9.37,0.13,371.14,7.02
Jawa Barat,10/31/2020,9.34,0.02,804.32,16.01
Kepulauan Riau,6/30/2021,218.2,2.07,13436.3,281.95
Riau,5/20/2021,69.31,1.81,8744.83,229.01
DKI Jakarta,5/17/2021,38.82,2.3,38688.95,642.44
Riau,4/24/2021,69.31,1.48,6798.87,167.43
Jawa Tengah,12/16/2020,11.55,0.63,1906.99,82.14
Riau,4/22/2021,68.98,1.98,6651.03,164.14
Jawa Timur,12/1/2020,10.35,0.74,1539.98,124.76
Riau,7/6/2021,68.82,0.49,12049.69,325.97
Jawa Timur,6/13/2021,10.33,0.72,3929.42,289.21
Kalimantan Timur,12/23/2020,117.67,1.69,7007.79,196.5
Daerah Istimewa Yogyakarta,6/11/2021,114.84,2.48,13177.86,346.18
Kepulauan Riau,7/4/2021,215.61,11.92,14436.61,308.9
Riau,7/1/2021,68.49,1.81,11677.94,319.72
Sumatera Barat,5/6/2021,75.37,1.81,6932.29,151.11
DKI Jakarta,5/4/2021,38.35,1.66,37946.11,620.4
Jawa Timur,8/15/2020,10.28,0.67,671.83,58.38
Jawa Timur,7/9/2020,10.28,0.67,371.97,35.5
Bali,1/29/2021,98.43,1.66,6086.33,157.25
Jawa Tengah,11/19/2020,11.41,0.22,1329.8,65.94
Indonesia,5/26/2020,1.56,0.1,87.35,5.35
Indonesia,4/28/2020,1.56,0.03,35.87,2.91
Daerah Istimewa Yogyakarta,1/29/2021,114.02,0.83,5853.46,134.12
Jawa Tengah,10/17/2020,11.38,0.3,871.16,52.28
Jawa Timur,8/5/2020,10.23,0.27,587.14,51.68
Jawa Timur,3/2/2021,10.18,0.52,3216.78,224.76
Kepulauan Riau,5/27/2021,213.02,0,8135.69,163.78
Sulawesi Selatan,12/25/2020,43.6,0.21,3003.64,60.57
Jawa Timur,7/5/2020,10.15,0.35,337.14,33.47
Riau,4/20/2021,67.5,2.3,6506.31,161.51
Banten,1/24/2021,38.24,0.28,2250.9,63.51
Jawa Tengah,10/10/2020,11.27,0.44,799.11,49.99
DKI Jakarta,8/4/2020,37.8,1.29,2122.97,81.32
DKI Jakarta,7/28/2020,37.71,1.48,1839.82,73.11
Kepulauan Riau,7/5/2021,211.46,6.74,14648.08,315.64
Kepulauan Riau,6/26/2021,211.46,8.81,12573.34,255
Jawa Timur,11/19/2020,10.08,0.82,1430.84,114.06
Jawa Tengah,10/9/2020,11.22,0.27,787.84,49.55
Jawa Tengah,7/20/2020,11.22,1.15,275.11,16.75
Kepulauan Riau,6/9/2021,210.95,8.81,9973.57,209.39
Kalimantan Timur,1/14/2021,114.58,3.66,9005.99,237.88
Jawa Barat,10/28/2020,9.01,0.15,777.72,15.9
Indonesia,4/17/2020,1.53,0.09,22.34,1.96
DKI Jakarta,5/11/2021,37.43,1.84,38423.24,633.04
Kalimantan Timur,2/21/2021,114.3,3.38,14781.02,350.77
Jawa Tengah,5/19/2021,11.11,1.46,5270.5,248.43
Riau,4/25/2021,66.51,1.32,6865.38,168.75
Jawa Timur,3/5/2021,9.98,0.4,3247.36,226.27
Jawa Timur,3/4/2021,9.98,0.49,3237.38,225.87
Kalimantan Timur,2/22/2021,113.73,3.94,14894.75,354.71
Kepulauan Riau,6/25/2021,208.87,1.04,12361.87,246.19
Jawa Timur,6/14/2021,9.96,0.74,3939.37,289.95
Jawa Tengah,3/24/2021,11.08,0.74,4579.36,202.26
Jawa Barat,12/28/2020,8.92,0,1771.27,25.57
Jawa Tengah,10/6/2020,11.08,0.16,756.54,48.92
Riau,6/9/2021,66.18,2.3,10570.29,283.5
Jawa Timur,8/14/2020,9.93,1.01,661.55,57.71
Jawa Timur,8/8/2020,9.93,0.59,612.64,53.26
Bali,7/5/2021,95.11,1.66,12309.75,377.59
Jawa Timur,6/9/2021,9.91,0.82,3888.85,286.15
Jawa Barat,5/13/2021,8.86,0.22,6536.08,87.26
Jawa Tengah,4/30/2021,11,2.01,5069.15,230.86
Jawa Timur,3/10/2021,9.88,0.44,3292.82,228.83
Indonesia,4/12/2020,1.5,0.17,15.99,1.41
Kepulauan Riau,7/1/2021,205.76,3.11,13642.06,285.06
Jawa Barat,11/19/2020,8.79,0.18,1028.65,19.11
DKI Jakarta,7/30/2020,36.6,1.75,1933.31,76.16
Kalimantan Timur,3/6/2021,111.48,1.13,16240.96,381.74
Indonesia,4/25/2020,1.49,0.12,32.46,2.72
Jawa Tengah,4/18/2021,10.86,0.22,4910.56,214.39
Kalimantan Timur,2/25/2021,111.2,2.82,15246.36,363.72
Jawa Barat,10/27/2020,8.75,0.31,768.71,15.74
DKI Jakarta,7/12/2020,36.42,0.92,1319.82,63.43
Indonesia,5/4/2020,1.49,0.07,43.69,3.26
DKI Jakarta,4/27/2021,36.33,1.57,37451.19,610.82
Jawa Tengah,3/7/2021,10.83,0.05,4348.44,187.69
Kalimantan Timur,1/9/2021,110.92,1.97,8478.99,226.9
Jawa Timur,6/30/2020,9.73,0.59,292.32,30.56
Jawa Timur,3/6/2021,9.71,0.62,3257.07,226.88
Kalimantan Timur,1/10/2021,110.64,1.13,8589.63,228.03
Jawa Timur,11/29/2020,9.71,0.79,1520.02,121.69
Jawa Timur,7/8/2020,9.71,0.4,361.69,34.83
Kalimantan Timur,12/15/2020,110.35,0.56,6435.75,182.14
Kalimantan Timur,9/25/2020,110.35,2.25,2209.9,83.61
Jawa Timur,7/11/2020,9.68,0.47,388.94,36.39
Jawa Timur,3/9/2021,9.66,0.54,3282.93,228.39
Sulawesi Selatan,12/19/2020,41.48,0.42,2680.95,58.03
Jawa Barat,9/26/2020,8.66,0.35,453.37,8.5
Jawa Timur,8/4/2020,9.66,0.47,576.92,51.41
Jawa Timur,6/8/2021,9.61,0.84,3878.95,285.33
Nusa Tenggara Timur,2/5/2021,71.89,0,1084.95,27.53
Jawa Timur,11/30/2020,9.61,2.32,1529.63,124.01
Riau,6/12/2021,63.88,1.15,10769.99,288.44
Sumatera Barat,6/6/2021,70.3,0.72,8335.38,185.71
Jawa Tengah,3/29/2021,10.67,1.02,4615.96,204.27
Sulawesi Selatan,2/24/2021,41.16,0.32,5845.2,87.83
Jawa Timur,7/12/2020,9.59,0.52,398.53,36.91
Riau,6/11/2021,63.71,1.98,10706.11,287.29
DKI Jakarta,7/22/2020,35.68,0.46,1616.89,69.79
Indonesia,5/10/2020,1.46,0.05,52.91,3.67
Riau,5/19/2021,63.38,2.8,8675.52,227.19
Jawa Tengah,9/12/2020,10.59,0.27,562.42,40.01
DKI Jakarta,5/25/2021,35.4,1.29,39203.7,653.32
DKI Jakarta,3/30/2021,35.4,1.94,35135.62,584.91
Jawa Tengah,10/7/2020,10.56,0.11,767.1,49.03
DKI Jakarta,7/26/2020,35.4,0.37,1755.92,70.72
Jawa Tengah,7/22/2020,10.56,2.09,290.97,19.47
Jawa Timur,7/4/2020,9.49,0.77,326.98,33.13
Lampung,7/9/2021,42.11,0.77,2680.2,126.32
Nusa Tenggara Timur,7/3/2021,70.78,0.18,3628.5,86.3
Riau,4/27/2021,63.05,1.81,7029.52,172.87
DKI Jakarta,7/11/2020,35.31,0.92,1283.41,62.51
Kalimantan Timur,6/28/2021,107.54,2.25,21469.57,511.23
Kalimantan Timur,10/18/2020,107.54,0.56,3345.26,124.43
Riau,6/30/2021,62.73,1.32,11609.46,317.91
Sumatera Barat,5/23/2021,69.03,1.63,7663.55,170.31
Bali,2/7/2021,90.37,1.19,6706.8,173.14
Jawa Barat,9/4/2020,8.44,0.02,267.02,6.13
DKI Jakarta,7/20/2020,35.13,0.83,1541.38,68.6
Riau,6/3/2021,62.56,2.14,10127.76,268.19
Indonesia,4/16/2020,1.43,0.1,20.8,1.87
Daerah Istimewa Yogyakarta,1/8/2021,104.38,1.93,3950.96,84.82
Riau,10/24/2020,62.4,1.48,2182.87,49.23
Kalimantan Timur,2/27/2021,106.41,1.97,15489.31,367.66
Jawa Timur,11/25/2020,9.34,0.86,1481.21,118.21
Riau,5/1/2021,62.07,2.47,7351.54,181.1
DKI Jakarta,8/2/2020,34.76,0,2041.65,78.55
Sulawesi Selatan,2/13/2021,39.89,1.17,5529.29,83.91
Jawa Tengah,5/4/2021,10.31,0.74,5104.3,233.5
Kalimantan Timur,1/6/2021,105.57,1.41,8089.09,220.71
Jawa Timur,11/27/2020,9.26,1.06,1499.39,120.11
Indonesia,4/21/2020,1.41,0.1,26.91,2.32
Bali,2/17/2021,88.71,2.61,7398.89,197.1
Jawa Barat,11/22/2020,8.28,0,1064.3,19.13
Jawa Tengah,10/21/2020,10.28,0.36,912,53.46
Lampung,7/8/2021,41.01,0.22,2638.09,125.56
Jawa Tengah,4/23/2021,10.26,1.24,4993.17,221.18
Kalimantan Timur,2/28/2021,105.01,1.41,15594.32,369.07
DKI Jakarta,2/18/2021,34.39,3.23,29605.17,469.2
Jawa Tengah,9/10/2020,10.26,0.52,536.27,39.6
Kepulauan Riau,6/5/2021,192.81,1.04,9429.87,199.03
Kalimantan Timur,12/24/2020,104.72,1.69,7112.51,198.19
Riau,12/19/2020,61.24,0.82,3886.34,88.41
Jawa Timur,11/18/2020,9.19,0.44,1420.76,113.24
Jawa Timur,7/3/2020,9.19,0.49,317.5,32.36
Bali,2/11/2021,87.99,3.08,7036.24,182.87
Jawa Timur,9/15/2020,9.17,0.59,950.05,80.36
Jawa Timur,9/3/2020,9.17,0.84,848.81,71.37
Jawa Timur,9/11/2020,9.14,0.84,917.22,77.67
Jawa Timur,9/10/2020,9.14,0.67,908.08,76.83
Jawa Tengah,10/3/2020,10.15,0.14,726.82,48.48
DKI Jakarta,7/25/2020,34.02,0,1720.52,70.35
Jawa Tengah,10/29/2020,10.12,0.25,991.12,56.24
DKI Jakarta,8/1/2020,33.93,1.11,2006.89,78.55
Jawa Barat,11/28/2020,8.13,0.11,1141.42,19.68
Jawa Barat,11/18/2020,8.13,0.09,1019.85,18.93
Jawa Timur,8/9/2020,9.07,0.72,621.7,53.98
Indonesia,5/6/2020,1.38,0.09,46.9,3.37
Kalimantan Timur,2/1/2021,103.04,3.94,11705.45,284.89
Bali,1/28/2021,86.81,1.66,5987.9,155.59
Sulawesi Selatan,1/7/2021,38.83,0.85,3687.11,66.51
Jawa Tengah,10/5/2020,10.06,0.19,745.46,48.76
Jawa Timur,8/20/2020,9.04,0.62,716.45,61.49
Riau,6/26/2021,60.09,1.65,11428.2,311.65
Jawa Timur,8/7/2020,9.02,0.52,602.71,52.67
Banten,1/7/2021,33.95,0.65,1837.09,53.35
Kalimantan Timur,12/31/2020,102.47,1.41,7622.34,209.73
Jawa Barat,11/21/2020,8.06,0,1056.01,19.13
Jawa Tengah,9/26/2020,10.01,0.38,669.86,46.91
Jawa Timur,9/12/2020,8.99,0.59,926.21,78.26
Jawa Timur,8/25/2020,8.99,0.49,760.42,64.92
Sumatera Barat,5/21/2021,65.59,1.81,7539.98,167.23
Kalimantan Timur,2/15/2021,101.91,1.97,13945.48,331.91
Jawa Timur,8/27/2020,8.94,0.77,777.32,66.45
Jawa Barat,8/14/2020,8.02,0.02,181.86,5.14
Sumatera Barat,5/29/2021,65.41,1.81,7946.38,177.02
Jawa Timur,11/26/2020,8.92,0.84,1490.13,119.05
Jawa Timur,11/20/2020,8.92,0.64,1439.76,114.7
Jawa Tengah,7/19/2020,9.93,0.93,263.89,15.59
Jawa Barat,4/3/2021,7.97,0.11,5584.56,71.74
Papua,3/9/2021,82.94,0.23,4150.36,41.93
Jawa Tengah,11/5/2020,9.9,0.38,1070.26,59.07
Jawa Timur,6/26/2020,8.89,0.79,264.09,28.31
Jawa Tengah,5/23/2021,9.87,0.58,5326.82,252.91
Daerah Istimewa Yogyakarta,1/28/2021,98.87,2.48,5739.44,133.3
Jawa Timur,9/24/2020,8.87,0.59,1030.14,85.62
Jawa Timur,9/2/2020,8.87,0.42,839.64,70.53
Jawa Timur,7/22/2020,8.87,0.79,464.88,43.75
Sumatera Selatan,7/7/2021,43.57,1.95,3712.78,188.26
Jawa Timur,6/12/2021,8.84,0.69,3919.09,288.5
Jawa Timur,9/14/2020,8.84,0.77,940.88,79.77
Banten,1/23/2021,33.29,0.93,2212.66,63.23
Jawa Timur,9/16/2020,8.82,0.59,958.87,80.96
Indonesia,4/23/2020,1.35,0.05,29.32,2.44
Jawa Barat,10/25/2020,7.88,0.24,750.2,15.12
Sumatera Barat,10/25/2020,64.5,1.09,2316.08,42.94
Riau,9/30/2020,58.61,1.15,1256.15,26.18
Jawa Timur,9/9/2020,8.79,0.99,898.93,76.16
Bali,7/4/2021,84.2,0.95,12214.64,375.93
Riau,5/16/2021,58.44,0.99,8507.1,217.97
Sulawesi Selatan,2/14/2021,37.66,1.38,5566.95,85.29
Daerah Istimewa Yogyakarta,1/7/2021,97.77,1.1,3846.58,82.9
Jawa Tengah,10/25/2020,9.76,0.22,959.3,54.92
Jawa Tengah,10/18/2020,9.76,0.08,880.92,52.36
Jawa Barat,9/17/2020,7.86,0.09,343.97,6.82
Jawa Tengah,7/15/2020,9.76,0.27,227.89,14.08
Kalimantan Timur,1/18/2021,99.66,2.25,9562.55,248.58
Jawa Tengah,12/18/2020,9.73,0.47,1933.75,83.43
Jawa Timur,11/21/2020,8.75,0.54,1448.5,115.24
Jawa Barat,10/3/2020,7.84,0.33,522.93,10.25
Jawa Barat,9/15/2020,7.84,0.15,329.49,6.71
DKI Jakarta,8/5/2020,32.64,1.29,2155.6,82.61
Riau,6/18/2021,58.12,1.32,11067.15,298.97
Sumatera Barat,6/10/2021,63.96,1.09,8515.11,192.24
Jawa Tengah,5/6/2021,9.71,0.36,5128.44,235.48
Jawa Tengah,4/27/2021,9.71,1.13,5036.04,225.25
Kalimantan Timur,6/25/2021,99.09,1.13,21109.23,504.76
Kepulauan Riau,6/16/2021,181.92,0.52,10903.39,217.17
Kepulauan Riau,6/2/2021,181.92,4.15,9020.94,191.25
Banten,2/16/2021,32.74,1.03,2580.4,76.48
Sumatera Barat,10/14/2020,63.6,0.18,1703.68,33.52
Jawa Timur,9/19/2020,8.67,0.77,987.57,83.01
Jawa Timur,9/1/2020,8.67,0.47,830.78,70.11
Kalimantan Timur,3/7/2021,98.53,2.53,16339.49,384.27
Bali,1/12/2021,83.01,2.37,4704.51,135.19
Jawa Timur,9/20/2020,8.65,0.52,996.22,83.52
DKI Jakarta,7/8/2020,32.27,0.55,1199.32,61.04
Maluku,7/6/2021,188.95,1.62,5248.24,81.75
Nusa Tenggara Timur,7/1/2021,64.49,0.55,3467.73,85.56
Sumatera Barat,5/20/2021,63.23,1.27,7474.39,165.42
Indonesia,5/3/2020,1.32,0.05,42.2,3.19
Jawa Timur,3/25/2021,8.6,0.52,3405.05,240.49
Kalimantan Timur,3/3/2021,97.97,1.97,15902.58,377.23
Sulawesi Selatan,1/26/2021,36.92,0.95,4840.94,76.38
Jawa Barat,9/18/2020,7.68,0.07,351.65,6.89
Indonesia,4/30/2020,1.31,0.03,38.15,2.99
Jawa Tengah,5/16/2021,9.51,0.44,5225.46,245.35
Jawa Timur,4/7/2021,8.55,1.11,3493.71,249.12
Jawa Timur,3/13/2021,8.55,0.44,3318.16,230.05
Sulawesi Selatan,12/7/2020,36.7,0.42,2324.42,53.78
Sumatera Barat,10/15/2020,62.69,0.72,1766.36,34.24
Jawa Tengah,10/8/2020,9.51,0.25,776.62,49.28
Riau,6/8/2021,56.8,2.14,10504.11,281.19
Kalimantan Timur,11/11/2020,97.12,0.84,4545.93,147.51
Sumatera Barat,10/29/2020,62.51,1.63,2532.41,47.65
Kalimantan Timur,2/8/2021,96.84,2.82,12923.85,310.23
Bali,7/2/2021,81.35,1.9,12065.92,374.04
Jawa Timur,10/8/2020,8.47,0.49,1140.15,92.84
Jawa Tengah,10/2/2020,9.43,0.49,716.67,48.34
Jawa Timur,8/22/2020,8.47,0.74,736.06,63.19
Jawa Timur,9/23/2020,8.45,0.57,1021.27,85.03
Jawa Timur,7/2/2020,8.45,0.69,308.31,31.87
Sumatera Selatan,7/9/2021,41.5,0.73,3790.3,190.93
Kepulauan Riau,6/19/2021,176.74,0,11383.33,229.09
Riau,5/3/2021,56.14,2.96,7503.66,186.69
Jawa Timur,3/11/2021,8.42,0.4,3301.24,229.23
Jawa Timur,3/1/2021,8.42,0.52,3206.6,224.24
